"years" "SSB" "R" "Fbar" "peel" "convergence"
2018 210703.364129598 247388957.394816 1.10798228335901 4 TRUE
2018 210181.95826786 226687747.710024 1.11906986499568 5 TRUE
2019 235753.632805814 186457018.714546 1.00567027120161 0 TRUE
2019 241006.163762884 189789559.957903 1.02094555394269 1 TRUE
2019 264705.252639642 268009015.012669 0.562571970820772 2 TRUE
2019 261088.483385962 288913767.02545 0.613390194785362 3 TRUE
2019 257252.286046297 227006861.51007 0.770489271188512 4 TRUE
2019 240472.741886427 296346040.925613 0.761819228896361 5 TRUE
2020 297708.043247709 131089648.465702 1.45446423543564 0 TRUE
2020 305298.9639284 130481154.713851 1.46737402465701 1 TRUE
2020 452470.176938582 127873685.64076 1.77646647119613 2 TRUE
2020 463533.591742066 150436670.854958 1.53754379599461 3 TRUE
2020 372119.9969588 133312547.216358 0.700544942015313 4 TRUE
2020 429383.519839759 NA NA 5 TRUE
2021 148880.168324802 175661985.467399 1.63611216819914 0 TRUE
2021 151924.812538265 175413423.592667 1.64563763584395 1 TRUE
2021 152150.935640204 166950927.76677 1.27156272933773 2 TRUE
2021 185826.47098504 110568203.852639 2.22467254010107 3 TRUE
2021 209056.831718541 NA NA 4 TRUE
2022 176774.75218823 138367978.488848 0.527933622524582 0 TRUE
2022 178835.618319865 157342901.35621 0.549500933463777 1 TRUE
2022 178583.53645486 232273368.563631 0.797983258125242 2 TRUE
2022 114739.726243391 NA NA 3 TRUE
2023 194630.487899388 117366857.132513 2.55798212530446 0 TRUE
2023 211365.067619553 84698772.5378606 2.66286126549292 1 TRUE
2023 256510.876125709 NA NA 2 TRUE
2024 110189.340948117 228085397.133056 0.445288436420724 0 TRUE
2024 88578.7321532086 NA NA 1 TRUE
2025 245462.777267941 NA NA 0 TRUE
